dbkey,tmaxZeroZone,hastargetcl,caplettersworddif,urlsim,sWordRatio,onlycaplettersdif,category,hastargettag,nwordstarget,nersimilarity,hastargetnumber,same,langdif,sPositiveZoneRatio,hassourcenumber,numbersim,hastargetemail,hastargetnameentity,hassourceemail,hastargetpunctuation,cgscore,tagsim,hassourcenameentity,emailsim,tmaxOneZone,sNegativeZoneRatio,hastargeturl,hassourcecl,tWordRatio,smaxZeroZone,hassourcetag,hassourcepunctuation,punctsim,nwordssource,smaxOneZone,tPositiveZoneRatio,tNegativeZoneRatio,hassourceurl
1090-1090,0.05,1.0,0.166666666667,1.0,0.88,0.0,1,0.0,336,0.666666666667,1.0,0.0,0.0,0.54,1.0,1.0,0.0,1.0,0.0,0.0,1.02,1.0,1.0,1.0,0.34,0.46,0.0,1.0,0.79,0.04,0.0,0.0,0.99,290,0.32,0.53,0.47,0.0
1091-1091,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.14,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,35,1.0,1.0,0.0,0.0
1092-1092,0.04,1.0,0.0,1.0,0.96,0.0,1,0.0,149,1.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,0.56,1.0,1.0,1.0,0.33,0.33,0.0,1.0,0.89,0.04,0.0,0.0,0.82,132,0.64,0.57,0.43,0.0
1093-1093,0.06,1.0,0.0,1.0,0.97,0.5,1,0.0,197,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,0.03,1.0,1.0,1.0,0.61,0.33,0.0,1.0,0.94,0.03,0.0,0.0,0.71,196,0.61,0.67,0.33,0.0
1094-1094,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,17,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,16,1.0,1.0,0.0,0.0
1095-1095,0.04,1.0,0.0,1.0,0.94,0.0,1,0.0,467,0.0,0.0,0.0,0.0,0.56,0.0,1.0,0.0,1.0,0.0,0.0,0.74,0.0,1.0,1.0,0.29,0.44,0.0,1.0,0.9,0.01,1.0,0.0,1.0,494,0.38,0.55,0.45,0.0
1096-1096,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,30,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.16,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,27,1.0,1.0,0.0,0.0
1097-1097,0.0,1.0,0.25,1.0,0.67,0.0,0,0.0,47,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.83,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.17,0.0,0.0,1.0,66,0.58,1.0,0.0,0.0
1098-1098,0.0,0.0,0.0,1.0,1.0,0.0,0,0.0,22,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22,1.0,1.0,0.0,0.0
1099-1099,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,54,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.29,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,49,1.0,1.0,0.0,0.0
1100-1100,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,54,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.34,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,49,1.0,1.0,0.0,0.0
1101-1101,0.0,1.0,0.0,1.0,1.0,0.5,1,0.0,72,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.99,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,53,1.0,1.0,0.0,0.0
1102-1102,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,72,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.25,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,67,1.0,1.0,0.0,0.0
1103-1103,0.5,0.0,0.0,1.0,0.67,0.0,0,0.0,16,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.41,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.33,0.0,0.0,1.0,18,0.67,0.5,0.5,0.0
1104-1104,0.07,1.0,0.0,1.0,0.86,0.0,1,0.0,253,0.0,1.0,0.0,0.0,0.55,1.0,1.0,0.0,1.0,0.0,0.0,0.67,1.0,1.0,1.0,0.33,0.45,0.0,1.0,0.83,0.03,0.0,0.0,1.0,224,0.35,0.55,0.45,0.0
1105-1105,0.06,1.0,0.0,1.0,0.86,0.0,1,0.0,306,0.5,1.0,0.0,0.0,0.56,1.0,1.0,0.0,1.0,0.0,0.0,1.46,1.0,1.0,1.0,0.29,0.44,0.0,1.0,0.76,0.05,0.0,0.0,0.89,245,0.41,0.5,0.5,0.0
1106-1106,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,54,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,54,1.0,1.0,0.0,0.0
1107-1107,0.4,0.0,0.0,1.0,0.6,0.0,0,0.0,40,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.4,1.0,0.0,1.0,0.6,0.5,0.0,0.0,0.6,0.4,0.0,0.0,1.0,34,0.6,0.5,0.5,0.0
1108-1108,0.03,1.0,0.222222222222,1.0,0.93,0.0,1,0.0,210,0.0,0.0,0.0,0.0,0.6,0.0,1.0,0.0,1.0,0.0,0.0,0.86,1.0,1.0,1.0,0.71,0.4,0.0,1.0,0.91,0.03,0.0,0.0,0.65,178,0.41,0.57,0.43,0.0
1109-1109,0.03,1.0,0.0,1.0,1.0,0.0,1,0.0,228,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.79,1.0,1.0,1.0,0.33,0.0,0.0,1.0,0.94,0.0,0.0,0.0,0.45,202,1.0,0.6,0.4,0.0
1110-1110,0.25,0.0,0.0,1.0,1.0,0.0,0,0.0,41,1.0,1.0,0.0,1.0,1.0,1.0,0.71,0.0,0.0,0.0,0.0,1.03,1.0,0.0,1.0,0.38,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,24,1.0,0.67,0.33,0.0
1111-1111,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,17,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,16,1.0,1.0,0.0,0.0
1112-1112,0.05,1.0,0.0,1.0,0.69,0.0,1,0.0,200,0.0,0.0,0.0,0.0,0.54,0.0,1.0,0.0,1.0,0.0,0.0,0.48,1.0,1.0,1.0,0.18,0.46,0.0,1.0,0.68,0.11,0.0,0.0,0.83,187,0.22,0.53,0.47,0.0
1113-1113,0.03,1.0,0.0,1.0,0.89,0.0,1,0.0,230,0.0,0.0,0.0,0.0,0.57,0.0,1.0,0.0,1.0,0.0,0.0,1.24,1.0,1.0,1.0,0.2,0.43,0.0,1.0,0.78,0.06,0.0,0.0,0.83,187,0.58,0.5,0.5,0.0
1114-1114,0.13,1.0,0.0,1.0,0.81,0.0,1,0.0,276,0.0,0.0,0.0,0.0,0.56,0.0,1.0,0.0,1.0,0.0,0.0,2.25,1.0,1.0,1.0,0.13,0.44,0.0,1.0,0.6,0.08,0.0,0.0,0.83,187,0.36,0.52,0.48,0.0
1115-1115,0.06,1.0,0.0,1.0,0.96,0.0,1,0.0,164,0.57735026919,1.0,0.0,0.0,0.67,1.0,1.0,0.0,1.0,0.0,0.0,0.54,1.0,1.0,1.0,0.29,0.33,0.0,1.0,0.81,0.04,0.0,0.0,0.95,146,0.57,0.55,0.45,0.0
1116-1116,0.02,1.0,0.0,1.0,0.9,0.0,1,0.0,175,0.5,1.0,0.0,0.0,0.55,1.0,1.0,0.0,1.0,0.0,0.0,0.07,1.0,1.0,1.0,0.4,0.45,0.0,1.0,0.94,0.02,0.0,0.0,1.0,173,0.25,0.57,0.43,0.0
1117-1117,0.0,0.0,0.666666666667,0.0,0.27,0.0,0,0.0,44,0.0,0.0,0.0,0.0,0.33,0.0,1.0,0.0,0.0,1.0,0.0,2.97,1.0,1.0,0.0,1.0,0.67,0.0,1.0,1.0,0.64,0.0,0.0,0.0,115,0.27,1.0,0.0,1.0
1118-1118,0.05,1.0,0.0,1.0,0.84,0.0,1,0.0,138,0.0,0.0,0.0,0.0,0.6,0.0,1.0,0.0,1.0,0.0,0.0,0.28,1.0,1.0,1.0,0.71,0.4,0.0,1.0,0.9,0.11,0.0,0.0,1.0,128,0.32,0.5,0.5,0.0
1119-1119,0.13,1.0,0.75,1.0,1.0,0.5,0,0.0,32,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.2,1.0,0.0,1.0,0.25,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,15,1.0,0.57,0.43,0.0
1120-1120,0.05,1.0,0.0,1.0,1.0,0.0,1,0.0,86,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.58,1.0,1.0,1.0,0.74,0.0,0.0,1.0,0.95,0.0,0.0,0.0,1.0,74,1.0,0.67,0.33,0.0
1121-1121,0.0,1.0,0.25,1.0,1.0,0.0,1,0.0,40,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.13,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,45,1.0,1.0,0.0,0.0
1122-1122,0.17,1.0,0.0,1.0,1.0,0.0,1,0.0,93,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.04,1.0,1.0,1.0,0.5,0.0,0.0,1.0,0.83,0.0,0.0,0.0,1.0,88,1.0,0.67,0.33,0.0
1123-1123,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,85,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.18,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,81,1.0,1.0,0.0,0.0
1124-1124,0.0,1.0,0.0,1.0,0.95,0.0,1,0.0,127,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,0.41,1.0,1.0,1.0,1.0,0.33,0.0,1.0,1.0,0.05,0.0,0.0,1.0,115,0.84,1.0,0.0,0.0
1125-1125,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,50,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.06,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,49,1.0,1.0,0.0,0.0
1126-1126,0.1,1.0,0.166666666667,1.0,1.0,0.0,0,0.0,254,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.72,1.0,1.0,1.0,0.3,0.0,0.0,1.0,0.65,0.0,0.0,0.0,0.71,145,1.0,0.53,0.47,0.0
1127-1127,0.13,1.0,0.166666666667,1.0,1.0,0.0,0,0.0,257,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.79,1.0,1.0,1.0,0.17,0.0,0.0,1.0,0.7,0.0,0.0,0.0,0.71,145,1.0,0.53,0.47,0.0
1128-1128,0.01,1.0,0.0,1.0,0.84,0.0,0,0.0,2373,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.05,0.5,0.0,1.0,0.84,0.01,0.0,0.0,1.0,2376,0.05,0.5,0.5,0.0
1129-1129,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,26,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.25,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,23,1.0,1.0,0.0,0.0
1130-1130,0.2,1.0,0.0,1.0,0.81,0.0,0,0.0,171,1.0,0.0,0.0,0.0,0.6,0.0,1.0,0.0,1.0,0.0,0.0,1.83,1.0,1.0,1.0,0.36,0.4,0.0,1.0,0.72,0.1,0.0,0.0,1.0,114,0.52,0.6,0.4,0.0
1131-1131,0.18,1.0,0.0,1.0,0.95,0.0,0,0.0,116,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,0.08,1.0,1.0,1.0,0.5,0.33,0.0,1.0,0.68,0.05,0.0,0.0,1.0,118,0.86,0.56,0.44,0.0
1132-1132,0.06,1.0,0.0,1.0,1.0,0.0,1,0.0,112,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.52,1.0,1.0,1.0,0.63,0.0,0.0,1.0,0.94,0.0,0.0,0.0,1.0,99,1.0,0.67,0.33,0.0
1133-1133,0.03,1.0,0.0,1.0,0.97,0.0,1,0.0,200,0.0,1.0,0.0,0.0,0.67,1.0,1.0,0.0,1.0,0.0,0.0,0.48,1.0,1.0,1.0,0.5,0.33,0.0,1.0,0.9,0.03,0.0,0.0,1.0,183,0.9,0.57,0.43,0.0
1134-1134,0.02,1.0,0.785714285714,1.0,0.92,0.0,1,0.0,361,0.0,1.0,0.0,0.0,0.57,1.0,1.0,0.0,1.0,0.0,0.0,1.09,1.0,1.0,1.0,0.28,0.43,0.0,1.0,0.92,0.03,0.0,0.0,0.8,314,0.35,0.55,0.45,0.0
1135-1135,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,44,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.12,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,47,1.0,1.0,0.0,0.0
1136-1136,0.0,1.0,0.0,1.0,0.78,0.0,1,0.0,53,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,0.84,1.0,1.0,1.0,1.0,0.33,0.0,1.0,1.0,0.22,0.0,0.0,1.0,41,0.67,1.0,0.0,0.0
1137-1137,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,51,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.24,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,47,1.0,1.0,0.0,0.0
1138-1138,0.33,0.0,0.5,1.0,0.29,0.0,0,0.0,17,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.21,1.0,1.0,1.0,0.67,0.5,0.0,1.0,0.67,0.57,0.0,0.0,1.0,36,0.14,0.5,0.5,0.0
1139-1139,0.03,1.0,0.4,1.0,0.86,0.0,1,0.0,374,0.0,0.0,0.0,0.0,0.54,0.0,1.0,0.0,1.0,0.0,0.0,0.9,1.0,1.0,1.0,0.26,0.46,0.0,1.0,0.8,0.04,0.0,0.0,1.0,328,0.47,0.52,0.48,0.0
1140-1140,0.0,1.0,0.0,1.0,0.8,0.0,1,0.0,27,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.23,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.2,0.0,0.0,0.0,30,0.8,1.0,0.0,0.0
1141-1141,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,36,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.64,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,27,1.0,1.0,0.0,0.0
1142-1142,0.0,1.0,0.0,1.0,0.91,0.0,1,0.0,66,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,0.53,1.0,1.0,1.0,1.0,0.33,0.0,1.0,1.0,0.09,0.0,0.0,1.0,57,0.64,1.0,0.0,0.0
1143-1143,0.07,1.0,0.533333333333,1.0,0.97,0.0,1,0.0,232,0.0,1.0,0.0,0.0,0.67,1.0,1.0,0.0,1.0,0.0,0.0,1.43,1.0,1.0,1.0,0.19,0.33,0.0,1.0,0.77,0.03,0.0,0.0,1.0,176,0.83,0.53,0.47,0.0
1144-1144,0.0,1.0,0.0,1.0,0.92,0.0,1,0.0,156,1.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,0.23,1.0,1.0,1.0,1.0,0.33,0.0,1.0,1.0,0.08,0.0,0.0,1.0,165,0.77,1.0,0.0,0.0
1145-1145,0.0,1.0,0.0714285714286,1.0,1.0,0.0714285714286,1,0.0,57,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.45,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,50,1.0,1.0,0.0,0.0
1146-1146,0.0,1.0,0.0,1.0,0.83,0.0,1,0.0,28,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,0.08,1.0,1.0,1.0,1.0,0.33,0.0,1.0,1.0,0.17,0.0,0.0,1.0,28,0.5,1.0,0.0,0.0
1147-1147,0.25,1.0,0.0,1.0,1.0,0.0,1,0.0,30,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.75,0.0,0.0,1.0,0.75,0.0,0.0,0.0,1.0,30,1.0,0.5,0.5,0.0
1148-1148,0.13,1.0,0.25,1.0,0.32,0.0,0,0.0,35,0.0,0.0,0.0,0.0,0.44,0.0,1.0,0.0,1.0,0.0,0.0,3.88,1.0,1.0,1.0,0.88,0.56,0.0,1.0,0.88,0.23,0.0,0.0,0.0,137,0.13,0.5,0.5,0.0
1149-1149,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,32,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.45,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,26,1.0,1.0,0.0,0.0
1150-1150,0.0,1.0,0.0,1.0,0.95,0.0,1,0.0,98,1.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,0.3,1.0,1.0,1.0,1.0,0.33,0.0,1.0,1.0,0.05,0.0,0.0,0.71,91,0.53,1.0,0.0,0.0
1151-1151,0.0,0.0,0.0,1.0,1.0,0.0,1,0.0,11,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.24,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,13,1.0,1.0,0.0,0.0
1152-1152,0.11,1.0,0.0,1.0,0.86,0.0,1,0.0,100,0.0,0.0,0.0,0.0,0.6,0.0,1.0,0.0,1.0,0.0,0.0,1.18,1.0,1.0,1.0,0.44,0.4,0.0,1.0,0.78,0.07,0.0,0.0,0.71,69,0.36,0.57,0.43,0.0
1153-1153,0.03,1.0,0.0,1.0,1.0,0.0,1,0.0,207,0.833333333333,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.45,1.0,1.0,1.0,0.39,0.0,0.0,1.0,0.94,0.0,0.0,0.0,1.0,224,1.0,0.6,0.4,0.0
1154-1154,0.14,0.0,0.0,1.0,1.0,0.0,1,0.0,41,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7,1.0,0.0,1.0,0.71,0.0,0.0,0.0,0.86,0.0,0.0,0.0,1.0,28,1.0,0.67,0.33,0.0
1155-1155,0.03,1.0,0.166666666667,1.0,0.98,0.25,1,0.0,401,0.8,1.0,0.0,0.0,0.67,1.0,1.0,0.0,1.0,0.0,0.0,1.11,1.0,1.0,1.0,0.23,0.33,0.0,1.0,0.86,0.02,0.0,0.0,1.0,338,0.5,0.53,0.47,0.0
1156-1156,0.0,1.0,0.0,1.0,1.0,0.0,0,0.0,53,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.59,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,43,1.0,1.0,0.0,0.0
1157-1157,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,65,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.12,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,43,1.0,1.0,0.0,0.0
1158-1158,0.0,0.0,0.5,1.0,0.07,0.0,0,0.0,3,0.0,1.0,0.0,1.0,0.67,1.0,1.0,0.0,0.0,0.0,0.0,9.04,1.0,1.0,1.0,1.0,0.33,0.0,1.0,1.0,0.93,0.0,0.0,0.67,335,0.04,1.0,0.0,0.0
1159-1159,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,47,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.26,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.71,41,1.0,1.0,0.0,0.0
1160-1160,0.08,1.0,0.0,1.0,0.93,0.0,1,0.0,91,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,0.22,1.0,1.0,1.0,0.77,0.33,0.0,1.0,0.92,0.07,0.0,0.0,1.0,87,0.79,0.67,0.33,0.0
1161-1161,0.0,1.0,0.1875,1.0,0.83,0.1875,0,0.0,58,0.0,1.0,0.0,0.0,0.6,1.0,0.0,0.0,1.0,0.0,0.0,0.51,1.0,1.0,1.0,1.0,0.4,0.0,1.0,1.0,0.08,0.0,0.0,1.0,71,0.42,1.0,0.0,0.0
1162-1162,0.05,1.0,0.0,1.0,0.95,0.0,1,0.0,134,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,0.44,1.0,1.0,1.0,0.45,0.33,0.0,1.0,0.86,0.05,0.0,0.0,0.95,122,0.8,0.57,0.43,0.0
1163-1163,0.25,1.0,0.5,1.0,0.13,0.0,0,0.0,30,0.0,0.0,0.0,0.0,0.6,0.0,1.0,0.0,1.0,0.0,0.0,4.37,1.0,1.0,1.0,0.75,0.4,0.0,1.0,0.75,0.67,0.0,0.0,1.0,150,0.04,0.5,0.5,0.0
1164-1164,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,46,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.25,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,43,1.0,1.0,0.0,0.0
1165-1165,0.02,1.0,0.357142857143,1.0,0.93,0.0,0,0.0,288,0.258198889747,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.45,1.0,1.0,1.0,0.23,0.5,0.0,1.0,0.81,0.03,0.0,0.0,0.45,228,0.57,0.5,0.5,0.0
1166-1166,0.05,1.0,0.0,1.0,0.95,0.0,1,0.0,299,0.0,1.0,0.0,0.0,0.57,1.0,1.0,0.0,1.0,0.0,0.0,1.26,1.0,1.0,1.0,0.16,0.43,0.0,1.0,0.87,0.02,0.0,0.0,1.0,243,0.38,0.54,0.46,0.0
1167-1167,0.0,1.0,0.0714285714286,1.0,1.0,0.0714285714286,1,0.0,56,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.46,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,49,1.0,1.0,0.0,0.0
1168-1168,0.04,1.0,0.0,1.0,0.92,0.0,1,0.0,164,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,0.58,0.5,0.0,1.0,0.92,0.04,0.0,0.0,0.71,147,0.52,0.6,0.4,0.0
1169-1169,0.33,1.0,0.4,1.0,0.5,0.0,0,0.0,26,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.23,1.0,1.0,1.0,0.67,0.5,0.0,1.0,0.67,0.25,0.0,0.0,1.0,30,0.25,0.5,0.5,0.0
1170-1170,0.0,1.0,0.0,1.0,0.94,0.0,1,0.0,99,0.0,0.0,0.0,0.0,0.67,0.0,1.0,0.0,1.0,0.0,0.0,0.51,1.0,1.0,1.0,1.0,0.33,0.0,1.0,1.0,0.06,0.0,0.0,1.0,89,0.69,1.0,0.0,0.0
1171-1171,0.05,1.0,0.4,1.0,0.92,0.5,0,0.0,267,0.0,1.0,0.0,0.0,0.6,1.0,1.0,0.0,1.0,0.0,0.0,3.06,1.0,1.0,1.0,0.18,0.4,0.0,1.0,0.75,0.04,0.0,0.0,0.58,147,0.48,0.53,0.47,0.0
1172-1172,0.0,0.0,0.0,1.0,1.0,0.0,1,0.0,36,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,40,1.0,1.0,0.0,0.0
1173-1173,0.0,1.0,0.0,1.0,1.0,0.0,0,0.0,28,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.08,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,14,1.0,1.0,0.0,0.0
1174-1174,0.0,0.0,0.8,1.0,1.0,0.0,0,0.0,44,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.22,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,26,1.0,1.0,0.0,0.0
1175-1175,0.0,1.0,0.25,1.0,0.78,0.0,0,0.0,24,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.6,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.22,0.0,0.0,0.94,34,0.78,1.0,0.0,0.0
1176-1176,0.0,0.0,0.0,1.0,1.0,0.0,1,0.0,23,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,24,1.0,1.0,0.0,0.0
1177-1177,0.0,1.0,0.0,1.0,1.0,0.0,1,0.0,119,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.11,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,117,1.0,1.0,0.0,0.0
1178-1178,0.06,1.0,0.0,1.0,1.0,0.0,1,0.0,119,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.26,1.0,1.0,1.0,0.35,0.0,0.0,1.0,0.76,0.0,0.0,0.0,1.0,85,1.0,0.56,0.44,0.0
